,poistion,track_name,artist,popularity,followers,genres,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,track_id,art_id,album,year
25,26,LOVE. FEAT. ZACARI.,Kendrick Lamar,82,22059978,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.8,0.585,10,-7.343,1,0.0924,0,0.153,0.779,126.058,213400,4,True,6PGoSes0D9eUDeeAafB2As,2YZyLoL8N0Wb9xBt1NhZWg,DAMN.,2017
26,27,Redbone,Childish Gambino,82,10024463,"['atl hip hop', 'hip hop', 'pop', 'rap']",0.745,0.353,1,-10.614,1,0.0983,0.00662,0.118,0.598,160.111,326933,4,True,0WtDGnWL2KrMCk0mI1Gpwz,73sIBHcqh3Z3NyqHKZ7FOL,"""Awaken, My Love!""",2017
27,28,Hold On,Chord Overstreet,81,148761,['acoustic pop'],0.618,0.443,2,-9.681,1,0.0526,0,0.0829,0.167,119.949,198853,4,False,5vjLSffimiIP26QG5WcN2K,5D3muNJhYYunbRkh3FKgX0,Hold On,2017
28,29,Congratulations,Post Malone,81,38849587,"['dfw rap', 'melodic rap', 'rap']",0.63,0.804,6,-4.183,1,0.0363,0,0.253,0.492,123.146,220293,4,True,3a1lNhkSLSkpJE4MSHpDu9,246dkjvS1zLTtiykXe5h60,Stoney (Deluxe),2017
29,30,Mercy,Shawn Mendes,81,39919244,"['canadian pop', 'dance pop', 'pop', 'viral pop']",0.555,0.662,11,-4.952,0,0.0827,0,0.111,0.356,148.128,208733,4,False,0AS63m1wHv9n4VVRizK6Hc,7n2wHs1TKAczGzO7Dd2rGr,Illuminate (Deluxe),2017
30,31,Unforgettable,French Montana,81,4746180,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.726,0.769,6,-5.043,1,0.123,0.0101,0.104,0.733,97.985,233902,4,True,3B54sVLJ402zGa6Xm4YGNe,6vXTefBL93Dj5IqAWq6OTv,Jungle Rules,2017
31,32,Whatever It Takes,Imagine Dragons,81,43537945,"['modern rock', 'rock']",0.672,0.655,10,-5.021,0,0.0311,0,0.117,0.556,134.945,201240,4,False,6Qn5zhYkTa37e91HC1D7lb,53XhwfbYqKCa1cC15pYq2q,Evolve,2017
32,33,New Rules,Dua Lipa,80,37329937,"['dance pop', 'pop', 'uk pop']",0.762,0.7,9,-6.021,0,0.0694,1.56e-05,0.153,0.608,116.073,209320,4,False,2ekn2ttSfGqwhhate0LSR0,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa (Deluxe),2017
33,34,I Feel It Coming,The Weeknd,80,53005100,"['canadian contemporary r&b', 'canadian pop', 'pop']",0.773,0.819,0,-5.946,0,0.118,0,0.0679,0.585,92.987,269187,4,False,3dhjNA0jGA8vHBQ1VdD6vV,1Xyo4u8uXC1ZmMpatF05PJ,Starboy,2017
34,35,Happier,Ed Sheeran,80,105408325,"['pop', 'uk pop']",0.522,0.385,0,-7.355,1,0.0288,0,0.135,0.236,89.792,207520,4,False,2RttW7RAu5nOAfq6YFvApB,6eUKZXaKkcviH0Ku9w2n3V,÷ (Deluxe),2017
35,36,Young Dumb & Broke,Khalid,79,15631794,"['pop', 'pop r&b']",0.799,0.539,1,-6.351,1,0.0421,1.66e-05,0.165,0.394,136.948,202547,4,False,5Z3GHaZ6ec9bsiI5BenrbY,6LuN9FCkKOj5PcnpouEgny,American Teen,2017
36,37,I Don’t Wanna Live Forever (Fifty Shades Darker),Taylor Swift,79,21583184,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",0.731,0.445,0,-8.418,1,0.0533,1.96e-05,0.14,0.106,117.97,247160,4,False,55n9yjI6qqXh5F2mYvUc2y,5ZsFI1h6hIdQRw2ti0hz81,reputation Stadium Tour Surprise Song Playlist,2017
37,38,More Than You Know,Axwell /\ Ingrosso,79,2408809,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",0.646,0.741,5,-4.973,0,0.034,0,0.312,0.571,123.077,203000,4,False,6h5PAsRni4IRlxWr6uDPTP,2XnBwblw31dfGnspMIwgWz,More Than You Know,2017
38,39,Human,Rag'n'Bone Man,79,1621641,['neo soul'],0.602,0.707,9,-4.097,1,0.302,0,0.165,0.554,75.087,200187,4,False,58zsLZPvfflaiIbNWoA22O,4f9iBmdUOhQWeP7dcAn1pf,Human (Deluxe),2017
39,40,DNA.,Kendrick Lamar,79,22059978,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.638,0.523,1,-6.664,1,0.357,0,0.0842,0.422,139.913,185947,4,True,6HZILIRieu8S0iqY8kIKhj,2YZyLoL8N0Wb9xBt1NhZWg,DAMN.,2017
40,41,I Fall Apart,Post Malone,79,38849587,"['dfw rap', 'melodic rap', 'rap']",0.556,0.538,8,-5.408,0,0.0382,0,0.196,0.291,143.95,223347,4,True,75ZvA4QfFiZvzhj2xkaWAh,246dkjvS1zLTtiykXe5h60,Stoney (Deluxe),2017
41,42,24K Magic,Bruno Mars,78,44487480,"['dance pop', 'pop']",0.818,0.803,1,-4.282,1,0.0797,0,0.153,0.632,106.97,225983,4,False,6b8Be6ljOzmkOmFslEb23P,0du5cEVh5yTK9QJze8zA0C,24K Magic,2017
42,43,Look What You Made Me Do,Taylor Swift,78,62687649,['pop'],0.766,0.709,9,-6.471,0,0.123,1.41e-05,0.126,0.506,128.07,211853,4,False,1P17dC1amhFzptugyAO7Il,06HL4z0CvFAxyc27GXpf02,reputation,2017
43,44,BUTTERFLY EFFECT,Travis Scott,78,21399433,"['rap', 'slap house']",0.763,0.628,11,-5.85,1,0.05,0,0.114,0.193,140.958,190557,4,False,2cYqizR4lgvp4Qu6IQ3qGN,0Y5tJX1MQlPlqiwlOH1tJY,ASTROWORLD,2017
44,45,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,78,6888209,"['melodic rap', 'rap', 'trap']",0.839,0.81,5,-5.274,0,0.0568,0,0.117,0.814,129.014,209269,4,True,1f5cbQtDrykjarZVrShaDI,31W5EY0aAly4Qieq6OFu6I,The Bigger Artist,2017
45,46,Galway Girl,Ed Sheeran,78,105408325,"['pop', 'uk pop']",0.624,0.876,9,-3.374,1,0.1,0,0.327,0.781,99.943,170827,4,False,0afhq8XCExXpqazXczTSve,6eUKZXaKkcviH0Ku9w2n3V,÷ (Deluxe),2017
46,47,Magnolia,Playboi Carti,78,7212307,"['atl hip hop', 'plugg', 'pluggnb', 'rap']",0.791,0.582,11,-7.323,0,0.286,0,0.35,0.443,162.991,181812,4,True,1e1JKLEDKP7hEQzJfNAgPl,699OTQXzgjhIYAHMy9RyPD,Playboi Carti,2017
47,48,Bank Account,21 Savage,78,12085209,"['atl hip hop', 'rap']",0.884,0.347,8,-8.227,0,0.35,7e-06,0.0871,0.376,75.016,220307,4,True,5eqK0tbzUPo2SoeZsov04s,1URnnhqYAYcrqrcwql10ft,Issa Album,2017
48,49,Him & I (with Halsey),G-Eazy,78,5111268,"['indie pop rap', 'oakland hip hop', 'pop', 'pop rap', 'rap']",0.589,0.731,2,-6.343,1,0.0868,0,0.308,0.191,87.908,268867,4,True,5k38wzpLb15YgncyWdTZE4,02kJSzxNuaWGqwubyUba0Z,The Beautiful & Damned,2017
49,50,Without You (feat. Sandro Cavazza),Avicii,77,22270264,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",0.662,0.858,2,-4.844,1,0.0428,0,0.0456,0.295,133.993,181673,4,True,6Pgkp4qUoTmJIPn7ReaGxL,1vCWHaC5f2uS3yhpwWbIA6,AVĪCI (01),2017
50,51,Location,Khalid,77,15631794,"['pop', 'pop r&b']",0.736,0.449,1,-11.462,0,0.425,0.000162,0.0898,0.326,80.126,219080,4,False,152lZdxL1OR0ZMW6KquMif,6LuN9FCkKOj5PcnpouEgny,American Teen,2017
51,52,Castle on the Hill,Ed Sheeran,78,105408325,"['pop', 'uk pop']",0.461,0.834,2,-4.868,1,0.0989,1.14e-05,0.14,0.471,135.007,261154,4,False,6PCUP3dWmTjcTtXY02oFdT,6eUKZXaKkcviH0Ku9w2n3V,÷ (Deluxe),2017
52,53,Scared to Be Lonely,Martin Garrix,77,15655212,"['dance pop', 'dutch edm', 'edm', 'electro house', 'pop', 'pop dance', 'progressive house', 'tropical house']",0.584,0.54,1,-7.786,0,0.0576,0,0.261,0.195,137.972,220883,4,False,3ebXMykcMXOcLeJ9xZ17XH,60d24wfXkVzDSfLS6hyCjZ,Scared to Be Lonely,2017
53,54,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,77,22979797,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",0.893,0.745,11,-3.105,0,0.0571,0,0.0943,0.872,101.018,223413,4,True,5bcTCxgc7xVfSaMV3RuVke,7CajNmpbOovFoOoasH2HaY,Funk Wav Bounces Vol.1,2017
54,55,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,77,241659,['san diego rap'],0.886,0.427,6,-10.028,1,0.145,0.00099,0.0906,0.23,108.034,177184,4,True,5uDASfU19gDxSjW8cnCaBp,2hWs22BmQkK4czFtDLnar2,Chill Bill (feat. J. Davi$ & Spooks),2017
55,56,1-800-273-8255,Logic,76,5811715,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",0.62,0.574,5,-7.788,0,0.0479,0,0.19,0.357,100.023,250173,4,True,5tz69p7tJuGPeMGwNTxYuV,4xRYI6VqpkE3UwrDrAZL8L,Everybody,2017
56,57,Love Galore (feat. Travis Scott),SZA,76,8766574,"['pop', 'r&b', 'rap']",0.795,0.594,0,-6.2,1,0.0748,0,0.162,0.409,135.002,275080,4,True,0q75NwOoFiARAVp4EXU4Bs,7tYKF4w9nC0nq9CsPZTHyP,Ctrl,2017
57,58,Feel It Still,Portugal. The Man,76,1335714,"['modern alternative rock', 'modern rock', 'rock']",0.801,0.795,1,-5.115,0,0.0504,0.000113,0.0717,0.754,79.028,163253,4,False,6QgjcU0zLnzq5OrUoSZ3OK,4kI8Ie27vjvonwaB2ePh8T,Woodstock,2017
58,59,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN,76,21583184,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",0.259,0.437,11,-6.589,0,0.0386,1.32e-06,0.106,0.0951,180.042,239000,4,False,1j4kHkkpqZRBwE0A4CN4Yv,5ZsFI1h6hIdQRw2ti0hz81,Dusk Till Dawn (feat. Sia) [Radio Edit],2017
59,60,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,76,8210164,"['dance pop', 'pop', 'post-teen pop']",0.664,0.708,8,-4.154,1,0.0474,0,0.0841,0.742,103.07,174800,4,False,5Gu0PDLN4YJeW75PpBSg9p,5p7f24Rk5HkUZsaS3BLG5F,"Let Me Go (with Alesso, Florida Georgia Line & watt)",2017
60,61,Swang,Rae Sremmurd,75,6980612,"['hip hop', 'melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.681,0.314,8,-9.319,1,0.0581,9.82e-06,0.1,0.166,139.992,208120,4,True,6mapJIPnQ23RTAevUoE0DL,7iZtZyCzp3LItcw1wtPI3D,SremmLife 2 (Deluxe),2017
61,62,Bad and Boujee (feat. Lil Uzi Vert),Migos,75,12730142,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",0.926,0.666,11,-5.314,1,0.244,0,0.123,0.168,127.079,343150,4,True,0M9ydKzuF3oZTfYYPfaGX1,6oMuImdp5ZcFhWP0ESe6mG,Culture,2017
62,63,...Ready For It?,Taylor Swift,75,62687649,['pop'],0.613,0.764,2,-6.509,1,0.136,0,0.197,0.417,160.015,208187,4,False,2yLa0QULdQr0qAIvVwN6B5,06HL4z0CvFAxyc27GXpf02,reputation,2017
63,64,Too Good At Goodbyes,Sam Smith,75,20816519,"['dance pop', 'pop', 'uk pop']",0.681,0.372,5,-8.237,1,0.0432,0,0.169,0.476,91.873,201000,4,False,3VlbOrM6nYPprVvzBZllE5,2wY79sveU1sp5g7SokKOiI,The Thrill Of It All (Special Edition),2017
64,65,Stay,Zedd,75,5844359,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'tropical house']",0.69,0.622,5,-5.025,0,0.0622,0,0.116,0.544,102.04,210091,4,False,6uBhi9gBXWjanegOb2Phh0,2qxJFvFYMEDqd7ui6kSAcq,Stay,2017
65,66,Symphony (feat. Zara Larsson),Clean Bandit,75,4981043,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']",0.715,0.605,0,-5.128,0,0.0428,1.41e-05,0.189,0.454,122.956,212733,4,False,72gv4zhNvRVdQA0eOenCal,6MDME20pz9RveH9rEXvrOM,What Is Love? (Deluxe Edition),2017
66,67,Save That Shit,Lil Peep,75,9216705,"['emo rap', 'lgbtq+ hip hop']",0.534,0.583,2,-8.672,1,0.0288,0,0.421,0.145,106.0,231547,4,True,64PgpLHuQK3UJ5qZ875Vei,2kCcBybjl3SAtIcwdWpUe3,"Come Over When You're Sober, Pt. 1",2017
67,68,Sorry Not Sorry,Demi Lovato,75,23638827,"['dance pop', 'pop', 'post-teen pop']",0.706,0.643,11,-6.929,0,0.234,0,0.262,0.885,143.931,203760,4,True,0yvPEnB032fojLfVluFjUv,6S2OmqARrzebs0tKUEyXyp,Tell Me You Love Me,2017
68,69,Losin Control,Russ,75,4601186,"['hawaiian hip hop', 'rap']",0.759,0.245,6,-6.545,1,0.138,0.000154,0.102,0.209,96.992,237507,4,True,4cxMGhkinTocPSVVKWIw0d,1z7b1Pr1rSlvWRzsW3HOrS,There's Really A Wolf,2017
69,70,Black Beatles,Rae Sremmurd,75,6980612,"['hip hop', 'melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.794,0.632,0,-6.163,1,0.0649,0,0.128,0.355,145.926,291893,4,True,6fujklziTHa8uoM5OQSfIo,7iZtZyCzp3LItcw1wtPI3D,SremmLife 2 (Deluxe),2017
70,71,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,75,11613000,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop']",0.696,0.817,1,-3.862,1,0.109,0,0.187,0.782,98.064,216409,4,True,6kex4EBAj0WHXDKZMEJaaF,07YZf4WDAMNwqr4jfgOZ8y,Swalla (feat. Nicki Minaj & Ty Dolla $ign),2017
71,72,Slow Hands,Niall Horan,75,8970485,"['dance pop', 'pop', 'post-teen pop']",0.735,0.425,0,-6.648,1,0.0464,0,0.055,0.848,85.896,188174,4,False,2cOUlop2ZakjOKe4WinesN,1Hsdzj7Dlq2I7tHP7501T4,Flicker (Deluxe),2017
72,73,Criminal,Natti Natasha,75,8622318,"['latin hip hop', 'latin pop', 'rap latina', 'reggaeton', 'trap latino']",0.814,0.813,2,-3.023,0,0.0561,9.33e-05,0.255,0.839,79.997,232550,4,False,6Za3190Sbw39BBC77WSS1C,1GDbiv3spRmZ1XdM1jQbT7,Criminal,2017
73,74,Liability,Lorde,74,9884750,"['art pop', 'metropopolis', 'nz pop', 'pop']",0.587,0.229,10,-11.254,0,0.128,0,0.1,0.379,75.67,171728,4,False,6Kkt27YmFyIFrcX3QXFi2o,163tK9Wjr9P9DmM0AVK7lm,Melodrama,2017
74,75,Malibu,Miley Cyrus,74,19026175,"['dance pop', 'pop', 'post-teen pop']",0.573,0.781,8,-6.406,1,0.0555,2.64e-05,0.0813,0.343,139.934,231907,4,False,1UZOjK1BwmwWU14Erba9CZ,5YGY8feqx7naU7z4HrwZM6,Younger Now,2017
75,76,Issues,Julia Michaels,74,4641556,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",0.728,0.415,8,-6.852,1,0.0639,0,0.0616,0.455,114.145,176320,4,False,7vu0JkJh0ldukEYbTVcqd0,0ZED1XzwlLHW4ZaG4lOT6m,Nervous System,2017
76,77,What About Us,P!nk,74,14075413,"['dance pop', 'pop']",0.491,0.588,1,-6.177,1,0.0506,2.01e-06,0.0906,0.193,113.608,269600,4,False,0Qh38w01QRXK6KHIv0e3hb,1KCSPY1glIKqW2TotWuXOR,Beautiful Trauma,2017
77,78,Paris,The Chainsmokers,74,19672668,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",0.653,0.658,2,-6.428,1,0.0304,1.66e-06,0.0939,0.219,99.99,221507,4,False,72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,Memories...Do Not Open,2017
78,79,Glorious (feat. Skylar Grey),Macklemore,74,1954342,"['pop rap', 'seattle hip hop']",0.731,0.794,0,-5.126,0,0.0522,2.59e-05,0.112,0.356,139.994,220454,4,True,0CokSRCu5hZgPxcZBaEzVE,3JhNCzhSMTxs9WLGJJxWOY,GEMINI,2017
79,80,Plain Jane,A$AP Ferg,74,3404144,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",0.797,0.844,11,-5.482,1,0.275,0,0.087,0.52,170.142,173600,4,True,4dVpf9jZjcORqGTLUaeYj9,5dHt1vcEm9qb8fCyLcB3HL,Still Striving,2017
80,81,Fake Love,Drake,73,69088297,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.928,0.481,9,-9.35,0,0.287,0,0.176,0.613,134.007,210937,4,True,343YBumqHu19cGoGARUTsd,3TVXtAsR1Inumwj472S9r4,More Life,2017
81,82,Scars To Your Beautiful,Alessia Cara,73,10874826,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'pop', 'post-teen pop']",0.319,0.739,0,-5.74,1,0.272,0,0.111,0.449,194.169,230227,4,False,42ydLwx4i5V49RXHOozJZq,2wUjUUtkb5lvLKcGKsKqsR,Know-It-All (Deluxe),2017
82,83,Caroline,Aminé,73,1818069,"['hip hop', 'pop', 'portland hip hop', 'rap']",0.94,0.335,5,-10.179,0,0.505,0,0.262,0.707,120.04,209640,4,True,5hTpBe8h35rJ67eAWHQsJx,3Gm5F95VdRxW3mqCn8RPBJ,Good For You,2017
83,84,Sky Walker (feat. Travis Scott),Miguel,73,4285356,"['dance pop', 'hip hop', 'pop', 'r&b', 'urban contemporary']",0.674,0.506,6,-10.532,1,0.0434,0,0.0866,0.183,145.965,259333,4,True,5WoaF1B5XIEnWfmb5NZikf,360IAlyVv4PCEVjgyMZrxK,War & Leisure,2017
84,85,Mi Gente,J Balvin,72,35863330,"['reggaeton', 'reggaeton colombiano', 'trap latino']",0.548,0.704,11,-4.838,0,0.0777,2.25e-05,0.143,0.288,104.666,185040,4,False,7COfe3P7KgfwDwIRB8LIDw,1vyhD5VmyZ7KMfW5gqLgo5,Vibras,2017
85,86,do re mi,blackbear,72,4805205,"['pop', 'pop rap']",0.745,0.593,8,-6.35,1,0.0524,5.06e-06,0.123,0.17,111.001,212027,3,True,6Se3x9ANMLv0dCDsjGmEjh,2cFrymmkijnjDg9SS92EPM,digital druglord,2017
86,87,Tunnel Vision,Kodak Black,72,8698377,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap']",0.497,0.489,11,-7.724,0,0.294,9.91e-05,0.122,0.231,171.853,268187,4,True,4Q3N4Ct4zCuIHuZ65E3BD4,46SHBwWsqBkxI7EeeBEQG7,Painting Pictures,2017
87,88,Green Light,Lorde,72,9884750,"['art pop', 'metropopolis', 'nz pop', 'pop']",0.594,0.721,2,-7.812,1,0.0957,8.55e-06,0.0879,0.253,128.942,234653,4,False,6ie2Bw3xLj2JcGowOlcMhb,163tK9Wjr9P9DmM0AVK7lm,Melodrama,2017
88,89,Bodak Yellow,Cardi B,71,20686569,"['dance pop', 'pop', 'rap']",0.926,0.703,11,-6.337,0,0.103,0,0.231,0.485,125.022,223713,4,True,6KBYefIoo7KydImq1uUQlL,4kYSro6naA4h99UJvo89HB,Invasion of Privacy,2017
